"","WellId","Metadata_well_1","Plate_number","Drug_name","Treatment","Metadata_dil_factor","Mitoxantrone_uM","PlateNumber","Row","Column","ObjectTotalIntenCh1"
"675637","E22","E22",2,"mitoxantrone","treated",0.5,"2.5","2A1",5,22,17951131
"675638","E22","E22",2,"mitoxantrone","treated",0.5,"2.5","2A1",5,22,15717495
"675639","E22","E22",2,"mitoxantrone","treated",0.5,"2.5","2A1",5,22,45174280
"675640","E22","E22",2,"mitoxantrone","treated",0.5,"2.5","2A1",5,22,12883068
"675641","E22","E22",2,"mitoxantrone","treated",0.5,"2.5","2A1",5,22,16974715
"675642","E22","E22",2,"mitoxantrone","treated",0.5,"2.5","2A1",5,22,19633605
"675643","E22","E22",2,"mitoxantrone","treated",0.5,"2.5","2A1",5,22,6614076
"675644","E22","E22",2,"mitoxantrone","treated",0.5,"2.5","2A1",5,22,19829522
"675645","E22","E22",2,"mitoxantrone","treated",0.5,"2.5","2A1",5,22,8961690
"675646","E22","E22",2,"mitoxantrone","treated",0.5,"2.5","2A1",5,22,15374029
"675647","E22","E22",2,"mitoxantrone","treated",0.5,"2.5","2A1",5,22,10839304
"675648","E22","E22",2,"mitoxantrone","treated",0.5,"2.5","2A1",5,22,19614692
"675649","E22","E22",2,"mitoxantrone","treated",0.5,"2.5","2A1",5,22,21827443
"675650","E22","E22",2,"mitoxantrone","treated",0.5,"2.5","2A1",5,22,17260278
"675651","E22","E22",2,"mitoxantrone","treated",0.5,"2.5","2A1",5,22,7821412
"675652","E22","E22",2,"mitoxantrone","treated",0.5,"2.5","2A1",5,22,20717547
"675653","E22","E22",2,"mitoxantrone","treated",0.5,"2.5","2A1",5,22,20628367
"675654","E22","E22",2,"mitoxantrone","treated",0.5,"2.5","2A1",5,22,9822083
"675655","E22","E22",2,"mitoxantrone","treated",0.5,"2.5","2A1",5,22,17586136
"675656","E22","E22",2,"mitoxantrone","treated",0.5,"2.5","2A1",5,22,16605541
"675657","E22","E22",2,"mitoxantrone","treated",0.5,"2.5","2A1",5,22,19553792
"675658","E22","E22",2,"mitoxantrone","treated",0.5,"2.5","2A1",5,22,29463632
"675659","E22","E22",2,"mitoxantrone","treated",0.5,"2.5","2A1",5,22,13562472
"675660","E22","E22",2,"mitoxantrone","treated",0.5,"2.5","2A1",5,22,10970513
"675661","E22","E22",2,"mitoxantrone","treated",0.5,"2.5","2A1",5,22,18695341
"675662","E22","E22",2,"mitoxantrone","treated",0.5,"2.5","2A1",5,22,10717762
"675663","E22","E22",2,"mitoxantrone","treated",0.5,"2.5","2A1",5,22,8670183
"675664","E22","E22",2,"mitoxantrone","treated",0.5,"2.5","2A1",5,22,19737397
"675665","E22","E22",2,"mitoxantrone","treated",0.5,"2.5","2A1",5,22,15820715
"675666","E22","E22",2,"mitoxantrone","treated",0.5,"2.5","2A1",5,22,11033728
"675667","E22","E22",2,"mitoxantrone","treated",0.5,"2.5","2A1",5,22,8582200
"676545","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,11722134
"676546","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,11920260
"676547","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,21607644
"676548","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,11249652
"676549","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,12962102
"676550","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,16081043
"676551","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19371313
"676552","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,20212871
"676553","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,12087665
"676554","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,17596594
"676555","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,18523658
"676556","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,5094755
"676557","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19218704
"676558","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,17943663
"676559","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,39097881
"676560","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,21365087
"676561","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,11070894
"676562","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,36065144
"676563","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,40910426
"676564","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,21924279
"676565","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,35174239
"676566","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,33766492
"676567","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,11289549
"676568","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,20076210
"676569","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,9312169
"676570","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19024213
"676571","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,18098156
"676572","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,15105613
"676573","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,16018316
"676574","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,37990972
"676575","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,22557400
"676576","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,32202842
"676577","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19696669
"676578","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,24855709
"676579","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,24528564
"676580","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,7122840
"676581","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,4272606
"676582","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,18132513
"676583","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,9314372
"676584","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,21163922
"676585","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,10130453
"676586","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,11384525
"676587","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19488227
"676588","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,20917141
"676589","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,11469426
"676590","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,26752746
"676591","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19578379
"676592","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,14687422
"676593","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,24267694
"676594","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,6739306
"676595","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,12103934
"676596","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,15646881
"676597","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,18776255
"676598","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,16796858
"676599","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,18486093
"676600","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,18537549
"676601","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,24065237
"676602","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,14280476
"676603","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,9498455
"676604","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,18781854
"676605","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,22301299
"676606","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19006712
"676607","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19539397
"676608","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,17887654
"676609","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,15035166
"676610","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,5803942
"676611","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,18351211
"676612","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,21344669
"676613","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19269929
"676614","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,17455653
"676615","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,17490343
"676616","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,9385335
"676617","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,18079588
"676618","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19646721
"676619","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,26791516
"676620","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,26843667
"676621","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19970504
"676622","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,22957937
"676623","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,21311221
"676624","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,13107122
"676625","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,31861392
"676626","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,27712168
"676627","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,18160452
"676628","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,16844168
"676629","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,13633465
"676630","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,9217009
"676631","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,25026798
"676632","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,13593819
"676633","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,17843602
"676634","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,17446404
"676635","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,39475726
"676636","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,22781936
"676637","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,10135795
"676638","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,15434078
"676639","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19525614
"676640","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,8643707
"676641","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,23317182
"676642","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,14934686
"676643","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,42082385
"676644","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19580163
"676645","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,16626278
"676646","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,9202655
"676647","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19597631
"676648","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,21993181
"676649","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,29508302
"676650","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,18153134
"676651","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,17538307
"676652","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,21578948
"676653","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19725812
"676654","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,15484800
"676655","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,20000309
"676656","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,20670639
"676657","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,24141971
"676658","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19766619
"676659","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,18489182
"676660","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,21389367
"676661","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,35319129
"676662","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,11316463
"676663","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,37704871
"676664","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,20201096
"676665","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,26061320
"676666","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,33724012
"676667","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,7472678
"676668","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,23203780
"676669","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,36797342
"676670","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19149327
"676671","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,8038151
"676672","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,15007065
"676673","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,17691900
"676674","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,8438058
"676675","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,25582354
"676676","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,15222193
"676677","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,21315273
"676678","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,36548950
"676679","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,12255092
"676680","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,14800901
"676681","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,11280501
"676682","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19672531
"676683","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,13582647
"676684","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,14385483
"676685","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,8040605
"676686","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,22618324
"676687","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,27191927
"676688","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,13074579
"676689","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,18689955
"676690","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,21674637
"676691","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,16102429
"676692","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,20131321
"676693","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,17307596
"676694","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,20031901
"676695","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,9290427
"676696","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,21610914
"676697","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,20118628
"676698","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,41994572
"676699","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,17900422
"676700","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,15841290
"676701","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19142823
"676702","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,16077766
"676703","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,25025030
"676704","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,12663253
"676705","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,14155468
"676706","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,22178242
"676707","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,13075276
"676708","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,16592809
"676709","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,18350103
"676710","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,21356684
"676711","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,18807492
"676712","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19081476
"676713","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,17634603
"676714","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,8838141
"676715","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,14571736
"676716","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,17536901
"676717","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,16656168
"676718","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,15145565
"676719","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,18357672
"676720","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,37465595
"676721","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,16209947
"676722","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,21918942
"676723","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19979604
"676724","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19637799
"676725","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,36009981
"676726","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,7578126
"676727","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,46648249
"676728","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,17136761
"676729","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,8676245
"676730","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,18419778
"676731","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19831936
"676732","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19506378
"676733","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,20483566
"676734","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19104382
"676735","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,9234183
"676736","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,17909161
"676737","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,7851830
"676738","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,12323645
"676739","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,16730630
"676740","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,15546815
"676741","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19299924
"676742","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,8290454
"676743","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,15019507
"676744","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,9791936
"676745","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,16769934
"676746","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,17848655
"676747","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,12622046
"676748","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19301265
"676749","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,20525532
"676750","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,20506271
"676751","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,6538267
"676752","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,17680400
"676753","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,10892284
"676754","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,11928948
"676755","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,18424416
"676756","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,14981948
"676757","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,10364628
"676758","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19437659
"676759","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,12765815
"676760","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,18653296
"676761","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,16874037
"676762","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19289404
"676763","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19345474
"676764","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,25030962
"676765","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,15531816
"676766","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,18338963
"676767","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,13440296
"676768","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,17176595
"676769","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19722864
"676770","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,16816739
"676771","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,24891335
"676772","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,4338695
"676773","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,9122221
"676774","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,15345255
"676775","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,14940306
"676776","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,18885914
"676777","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,11140332
"676778","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,23995564
"676779","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19107547
"676780","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,21964993
"676781","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,16880117
"676782","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,35714846
"676783","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,20142799
"676784","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19290178
"676785","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,11164046
"676786","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,23635396
"676787","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,23070065
"676788","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,17289379
"676789","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,18433772
"676790","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19716879
"676791","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19102284
"676792","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,17496786
"676793","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,8221198
"676794","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,17793675
"676795","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,12335837
"676796","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,12912090
"676797","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,31546345
"676798","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,18724409
"676799","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,20395503
"676800","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,16148792
"676801","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19878243
"676802","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19784390
"676803","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,17284568
"676804","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,8806813
"676805","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,14588811
"676806","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,17882734
"676807","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,13966914
"676808","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19287365
"676809","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,21361271
"676810","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,19659454
"676811","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,15624553
"676812","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,12690764
"676813","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,11837349
"676814","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,10448626
"676815","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,39620816
"676816","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,12392704
"676817","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,16566612
"676818","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,21736636
"676819","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,22418905
"676820","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,20337701
"676821","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,21972115
"676822","F02","F02",2,"mitoxantrone","treated",0.25,"1.25","2A1",6,2,10409147
