"","feature","plate","F_r","P_r","F_c","P_c","Channel","Channel_color","feature_type","P_r_log","P_c_log"
"41","ObjectVarInten_NUC_C1","2_C1_2",52.7683257956967,1.43291247134261e-12,2.14720031325311,0.046482501923271,"NUC_C1","panelC1","int",-27.271312049658,-3.06867933993382
"42","ObjectVarInten_NUC_C1","2_C1_3",10.1852994225386,3.74787482972216e-06,1.16987316042751,0.364385203239615,"NUC_C1","panelC1","int",-12.494321590698,-1.00954372023961
"43","ObjectSize_NUC_C1","1_C1_1",26.847904953324,8.22978591314748e-10,3.2046774361131,0.00584187935079362,"NUC_C1","panelC1","non-int",-20.9180909285731,-5.14270272726791
"44","ObjectSize_NUC_C1","1_C1_2",11.5085514101086,1.38597093522377e-06,1.17602012060407,0.360005181939587,"NUC_C1","panelC1","non-int",-13.4891096276735,-1.02163685335895
"45","ObjectSize_NUC_C1","1_C1_3",8.20386046197554,2.04905296910615e-05,1.30045815828245,0.280182298468188,"NUC_C1","panelC1","non-int",-10.7955477448489,-1.27231482170657
"46","ObjectSize_NUC_C1","2_C1_1",15.2564085017584,1.28225152259211e-07,1.00771978151478,0.494584279636191,"NUC_C1","panelC1","non-int",-15.869478116234,-0.704037708394705
"47","ObjectSize_NUC_C1","2_C1_2",14.4725849641281,2.01807826964217e-07,0.516346724772587,0.929524957308017,"NUC_C1","panelC1","non-int",-15.4159499440297,-0.0730816219304091
"48","ObjectSize_NUC_C1","2_C1_3",2.29888240378252,0.0457050584487474,1.56885787665956,0.159311171934994,"NUC_C1","panelC1","non-int",-3.08554629905106,-1.83689593310656
"49","RingTotalInten_ER","1_C1_1",1.16890757914165,0.365994526339898,1.23721295721414,0.318664593233637,"ER","panelC1","int",-1.00513690104807,-1.14361616120902
"50","RingTotalInten_ER","1_C1_2",2.30450514958531,0.0452410688895858,1.1327164575369,0.391746657237659,"ER","panelC1","int",-3.09575000092258,-0.937139930679263
"51","RingTotalInten_ER","1_C1_3",1.24486932090569,0.320284934071226,0.69621949504605,0.7916520573378,"ER","panelC1","int",-1.13854426040359,-0.233633305240875
"52","RingTotalInten_ER","2_C1_1",1.24761140767333,0.31872863263629,1.57466938436986,0.157345409322498,"ER","panelC1","int",-1.14341521962298,-1.84931183084172
"53","RingTotalInten_ER","2_C1_2",1.07078330326569,0.43254427096224,1.48297679319961,0.191274776050153,"ER","panelC1","int",-0.838070597242356,-1.65404426669145
"54","RingTotalInten_ER","2_C1_3",0.519795936912607,0.885808034894585,0.833715714348892,0.659184400519817,"ER","panelC1","int",-0.121255016756819,-0.416751964926865
"55","RingAvgInten_ER","1_C1_1",0.788918445270413,0.66389539087797,0.873126182410399,0.620579706005781,"ER","panelC1","int",-0.409630685775519,-0.477101228105529
"56","RingAvgInten_ER","1_C1_2",3.52687641760899,0.0057023755268393,0.900757578593128,0.593803992621667,"ER","panelC1","int",-5.16687243186697,-0.521205992825863
"57","RingAvgInten_ER","1_C1_3",3.15744691608445,0.0103240787822347,1.0862438855681,0.42808612567955,"ER","panelC1","int",-4.57327636617516,-0.848430875420775
"58","RingAvgInten_ER","2_C1_1",1.23751803166891,0.324489127609446,1.3519999038539,0.251881750540117,"ER","panelC1","int",-1.12550324845493,-1.3787955454885
"59","RingAvgInten_ER","2_C1_2",1.97939901534911,0.0822457046593235,1.08216947331119,0.431382364143745,"ER","panelC1","int",-2.49804411368727,-0.840760426382542
"60","RingAvgInten_ER","2_C1_3",1.00858862685614,0.479005634304576,0.82086086200357,0.671823981173449,"ER","panelC1","int",-0.736042919000368,-0.397758905546974
"61","CircTotalInten_ER","1_C1_1",20.7400740417324,8.58067676602138e-09,2.60699393918107,0.0181982835659549,"ER","panelC1","int",-18.5737530493985,-4.00642799890973
"62","CircTotalInten_ER","1_C1_2",11.0634707515617,1.91600539688773e-06,1.82630974728557,0.0917688857172511,"ER","panelC1","int",-13.1652680616723,-2.38848197434925
"63","CircTotalInten_ER","1_C1_3",4.198602745913,0.00207775646153703,0.706801042849841,0.781894033676558,"ER","panelC1","int",-6.17646659166374,-0.246036054426174
"64","CircTotalInten_ER","2_C1_1",8.83090672879923,1.16029582092684e-05,0.99614821205553,0.504885079471758,"ER","panelC1","int",-11.3642504743231,-0.683424441006172
"65","CircTotalInten_ER","2_C1_2",10.2841630557423,3.4673981311316e-06,1.0736281238722,0.438348992544693,"ER","panelC1","int",-12.5721060633774,-0.824739899239922
"66","CircTotalInten_ER","2_C1_3",2.17566546654476,0.0572308486170387,1.07238234163641,0.439371465212473,"ER","panelC1","int",-2.86066221448587,-0.822410061485192
"67","CircAvgInten_ER","1_C1_1",0.489657203878258,0.905429809673915,0.64641002912356,0.835725401318046,"ER","panelC1","int",-0.0993455202082512,-0.179455187177554
"68","CircAvgInten_ER","1_C1_2",4.90173324652638,0.00078856115371174,1.13346577983905,0.391179899093436,"ER","panelC1","int",-7.14530059754671,-0.938587724827101
"69","CircAvgInten_ER","1_C1_3",2.23153671002401,0.0516673510668573,0.893838120380148,0.600478106474415,"ER","panelC1","int",-2.96292920436343,-0.510029096953691
"70","CircAvgInten_ER","2_C1_1",1.53777191526649,0.187628679355938,1.44725271008256,0.206296448822844,"ER","panelC1","int",-1.67329037906256,-1.57844107270872
"71","CircAvgInten_ER","2_C1_2",1.9512366318384,0.0866695079582044,1.28607234447705,0.288564886693981,"ER","panelC1","int",-2.44565315303898,-1.24283530777151
"72","CircAvgInten_ER","2_C1_3",0.995296786030845,0.48934203628229,0.774254424183467,0.717511609504236,"ER","panelC1","int",-0.714693573315912,-0.331966150985556
"73","RingSpotTotalInten_ER","1_C1_1",17.4049007930238,4.06973271182195e-08,1.6426882299088,0.136029208370662,"ER","panelC1","int",-17.0171034194254,-1.99488564887397
"74","RingSpotTotalInten_ER","1_C1_2",3.61279836092901,0.00498693972001448,1.10462300450592,0.413436386853588,"ER","panelC1","int",-5.30093283991561,-0.883251617094113
"75","RingSpotTotalInten_ER","1_C1_3",10.6076670264101,2.69920151534657e-06,1.66055576070069,0.130918373169182,"ER","panelC1","int",-12.8225545637491,-2.03318125557071
"76","RingSpotTotalInten_ER","2_C1_1",24.52995362609,1.88075390795786e-09,0.800020038139372,0.692304272735103,"ER","panelC1","int",-20.0915931256183,-0.367729719520145
"77","RingSpotTotalInten_ER","2_C1_2",9.72052532340941,5.44690251964433e-06,0.693647192483141,0.794005838343028,"ER","panelC1","int",-12.1204634558778,-0.230664464685173
"78","RingSpotTotalInten_ER","2_C1_3",2.26048816091847,0.0490099716169821,1.67822045438011,0.126052723766513,"ER","panelC1","int",-3.01573149918792,-2.07105501696197
"79","RingSpotAvgInten_ER","1_C1_1",1.94722097801895,0.0873199046566835,0.97966538013941,0.51976031833595,"ER","panelC1","int",-2.43817683918505,-0.654387499942852
"80","RingSpotAvgInten_ER","1_C1_2",2.96525869241704,0.0142177259007997,0.752650287499518,0.738455244960672,"ER","panelC1","int",-4.25326578998395,-0.303194781473153
"81","RingSpotAvgInten_ER","1_C1_3",1.91092104815325,0.0934309757606547,1.01083699903797,0.491830113276438,"ER","panelC1","int",-2.37053234247012,-0.709621920337607
"82","RingSpotAvgInten_ER","2_C1_1",2.20783627261698,0.0539549516447521,0.90558609123001,0.589160660461427,"ER","panelC1","int",-2.91960580938124,-0.529056364339244
"83","RingSpotAvgInten_ER","2_C1_2",1.27573381116754,0.303137638734447,1.1750692758605,0.360679985274503,"ER","panelC1","int",-1.19356832336554,-1.01976418117747
"84","RingSpotAvgInten_ER","2_C1_3",0.863892913365792,0.598098225498199,0.696281821884014,0.791594933531565,"ER","panelC1","int",-0.514000281834206,-0.233705465562782
"85","RingSpotTotalArea_ER","1_C1_1",19.1516845199441,1.7477233756279e-08,1.69835393326725,0.120726014496816,"ER","panelC1","non-int",-17.8623667311713,-2.11423164388807
"86","RingSpotTotalArea_ER","1_C1_2",5.17387139613933,0.000553911298105498,1.41695857271044,0.219894490912417,"ER","panelC1","non-int",-7.49850599575917,-1.51460743443003
"87","RingSpotTotalArea_ER","1_C1_3",11.9178318969437,1.03818191413724e-06,1.5182087825202,0.1774802505726,"ER","panelC1","non-int",-13.7780395341084,-1.72889594063672
"88","RingSpotTotalArea_ER","2_C1_1",29.4264304402319,3.53229082136172e-10,0.840416726592544,0.652599962500461,"ER","panelC1","non-int",-21.7639043115845,-0.426790952284671
"89","RingSpotTotalArea_ER","2_C1_2",10.4560129140644,3.03312984383666e-06,0.594007586636672,0.877816688236334,"ER","panelC1","non-int",-12.7059155198093,-0.130317490475209
"90","RingSpotTotalArea_ER","2_C1_3",3.04285679269791,0.0124828228284401,2.07735480002866,0.0538237788739076,"ER","panelC1","non-int",-4.38340175344125,-2.9220399229578
"91","RingSpotAvgArea_ER","1_C1_1",16.38125504601,6.91767801602751e-08,1.58785626822168,0.152972086118821,"ER","panelC1","non-int",-16.4866005774481,-1.87749981790241
"92","RingSpotAvgArea_ER","1_C1_2",5.61941216571542,0.000318172242576335,1.73324299018846,0.11202224304953,"ER","panelC1","non-int",-8.05291767849809,-2.18905782874863
"93","RingSpotAvgArea_ER","1_C1_3",10.4402684698827,3.07031854902797e-06,1.90694250105856,0.0772467436711638,"ER","panelC1","non-int",-12.6937292398497,-2.56075051721684
"94","RingSpotAvgArea_ER","2_C1_1",15.3861609072806,1.19180839503184e-07,0.492761315042298,0.942306853199768,"ER","panelC1","non-int",-15.9426238376586,-0.0594243109530765
"95","RingSpotAvgArea_ER","2_C1_2",11.9463844849119,1.01777477501121e-06,1.04615590254199,0.461266896844221,"ER","panelC1","non-int",-13.7978919069353,-0.773778451573764
"96","RingSpotAvgArea_ER","2_C1_3",2.95841393916738,0.0143827384342163,1.60759565731617,0.146646681461272,"ER","panelC1","non-int",-4.24172651128559,-1.91972911278661
"97","RingSpotCount_ER","1_C1_1",17.2142412283993,4.48298770596463e-08,2.28384242787995,0.0349921686096337,"ER","panelC1","non-int",-16.9203910211507,-3.35263099653985
"98","RingSpotCount_ER","1_C1_2",1.26192982648264,0.310706542039199,0.910719037035865,0.584237918085148,"ER","panelC1","non-int",-1.16890640699792,-0.537446985134889
"99","RingSpotCount_ER","1_C1_3",3.58902192795857,0.00517464695736321,0.611459706163089,0.864365741601751,"ER","panelC1","non-int",-5.26398416295723,-0.145759287710282
"100","RingSpotCount_ER","2_C1_1",9.05558936640377,9.53458293357306e-06,1.53187746991522,0.172389119313814,"ER","panelC1","non-int",-11.5605850604482,-1.75800103577318
"101","RingSpotCount_ER","2_C1_2",3.62849288431966,0.00486708481350661,1.05722059166758,0.451943940169604,"ER","panelC1","non-int",-5.32526012204337,-0.794197133015229
"102","RingSpotCount_ER","2_C1_3",1.19296241290123,0.3509734008613,1.4874209432644,0.189480082764847,"ER","panelC1","non-int",-1.04704483940974,-1.66347136412677
"103","CircSpotTotalInten_ER","1_C1_1",2.54990954145653,0.0291409104018502,1.0582076523447,0.451118272390396,"ER","panelC1","int",-3.53561223636096,-0.796025729091546
"104","CircSpotTotalInten_ER","1_C1_2",6.90546347661412,7.42829083825996e-05,0.968430705890657,0.530029407531403,"ER","panelC1","int",-9.50762966793018,-0.634822788066948
"105","CircSpotTotalInten_ER","1_C1_3",1.89308587612214,0.0965920005890784,1.11163609078161,0.407941772218194,"ER","panelC1","int",-2.33725935082944,-0.896630829914238
"106","CircSpotTotalInten_ER","2_C1_1",1.43083239860407,0.228685475129822,1.31350038182673,0.272767315241524,"ER","panelC1","int",-1.47540769055261,-1.29913617235538
"107","CircSpotTotalInten_ER","2_C1_2",2.19230856776762,0.0555109389136285,0.964140731281545,0.533977331612354,"ER","panelC1","int",-2.89117518010806,-0.627401891087108
"108","CircSpotTotalInten_ER","2_C1_3",1.79754835530865,0.115474001083312,1.30542952905911,0.277335298108,"ER","panelC1","int",-2.15870987320462,-1.28252804233009
"109","CircSpotAvgInten_ER","1_C1_1",0.581793079127948,0.840694255732994,0.606606345951224,0.868166834167777,"ER","panelC1","int",-0.173527233583399,-0.141371377528436
"110","CircSpotAvgInten_ER","1_C1_2",4.08487771123309,0.0024501802139655,0.896468926509165,0.597937892723793,"ER","panelC1","int",-6.01159370041005,-0.51426838874657
"111","CircSpotAvgInten_ER","1_C1_3",1.94776911238884,0.0872308317454892,0.90458302691187,0.590124274327047,"ER","panelC1","int",-2.43919743549719,-0.527422129810071
"112","CircSpotAvgInten_ER","2_C1_1",1.26104048924902,0.311199713982674,0.891245379857825,0.602984676469972,"ER","panelC1","int",-1.16732040575714,-0.505863494733779
"113","CircSpotAvgInten_ER","2_C1_2",1.15678139310422,0.373760164828189,1.08252078918528,0.431097456913553,"ER","panelC1","int",-0.984140957782349,-0.841421096310347
"114","CircSpotAvgInten_ER","2_C1_3",0.990138275835989,0.4933904829041,0.608772163351598,0.866476223185075,"ER","panelC1","int",-0.706454363876924,-0.143320610266348
"115","CircSpotTotalArea_ER","1_C1_1",3.0656519588694,0.0120174977598937,1.14363947739635,0.383545752749993,"ER","panelC1","non-int",-4.42139154459986,-0.958296362161821
"116","CircSpotTotalArea_ER","1_C1_2",6.83184096582494,8.03130126203154e-05,0.897747320188055,0.596704698209187,"ER","panelC1","non-int",-9.42957890007406,-0.516332930831357
"117","CircSpotTotalArea_ER","1_C1_3",2.1685787019869,0.0579799992035294,1.0954484406912,0.420704264907732,"ER","panelC1","non-int",-2.84765716922562,-0.865825150790905
"118","CircSpotTotalArea_ER","2_C1_1",1.71543460187017,0.134656509874674,1.48186709105602,0.191725420226054,"ER","panelC1","non-int",-2.00502811425617,-1.65169103351693
"119","CircSpotTotalArea_ER","2_C1_2",2.34624701590632,0.0419476911101883,0.912862944252358,0.582186040376078,"ER","panelC1","non-int",-3.1713318866733,-0.540965225326545
"120","CircSpotTotalArea_ER","2_C1_3",1.91201689861623,0.0932402314029125,1.54591765228394,0.167306077389631,"ER","panelC1","non-int",-2.37257598301894,-1.78793034535129
"121","CircSpotAvgArea_ER","1_C1_1",10.6350436452805,2.64333713639596e-06,1.08388003520148,0.429996371147098,"ER","panelC1","non-int",-12.8434683722492,-0.843978509522935
"122","CircSpotAvgArea_ER","1_C1_2",2.87734398896044,0.016501357509285,1.16058509720107,0.371082394440167,"ER","panelC1","non-int",-4.10431262816986,-0.991331153592662
"123","CircSpotAvgArea_ER","1_C1_3",1.34182967789283,0.269089205793592,0.877111904178585,0.616698474581424,"ER","panelC1","non-int",-1.31271233430355,-0.48337507050579
"124","CircSpotAvgArea_ER","2_C1_1",3.13421521838969,0.0107268729757317,1.44085006070886,0.209103264876452,"ER","panelC1","non-int",-4.53500319298336,-1.5649270587218
"125","CircSpotAvgArea_ER","2_C1_2",0.654100283254427,0.781942163362487,0.628237620255947,0.850884798773274,"ER","panelC1","non-int",-0.245974501066512,-0.161478531166596
"126","CircSpotAvgArea_ER","2_C1_3",2.21761178942731,0.0529988234109993,1.58565824353147,0.153692721406506,"ER","panelC1","non-int",-2.9374855654689,-1.87279998540468
"127","CircSpotCount_ER","1_C1_1",34.1254359395713,8.89773618699529e-11,5.04696660013247,0.000307073341574242,"ER","panelC1","non-int",-23.1426391395634,-8.08842394127261
"128","CircSpotCount_ER","1_C1_2",11.198681888589,1.73457891899701e-06,1.92681166083987,0.0740442774273744,"ER","panelC1","non-int",-13.2647458720058,-2.60309202110097
"129","CircSpotCount_ER","1_C1_3",7.26695150476118,5.10560229721558e-05,2.15826272376786,0.0454193829625412,"ER","panelC1","non-int",-9.88258703848811,-3.09181632754581
"130","CircSpotCount_ER","2_C1_1",15.5371668398492,1.09527792395228e-07,1.60466862922018,0.147568203680706,"ER","panelC1","non-int",-16.0270875080661,-1.9134648122399
"131","CircSpotCount_ER","2_C1_2",19.2370245977052,1.67998513259392e-08,2.64741012202703,0.0168012089673282,"ER","panelC1","non-int",-17.9018958002228,-4.08630443282112
"132","CircSpotCount_ER","2_C1_3",2.67095009307228,0.023556388234292,1.37492733872713,0.240136810018382,"ER","panelC1","non-int",-3.74835823270213,-1.42654647630896
"133","TotalInten_ER","1_C1_1",20.7400740417324,8.58067676602138e-09,2.60699393918107,0.0181982835659549,"ER","panelC1","int",-18.5737530493985,-4.00642799890973
"134","TotalInten_ER","1_C1_2",11.0634707515617,1.91600539688773e-06,1.82630974728557,0.0917688857172511,"ER","panelC1","int",-13.1652680616723,-2.38848197434925
"135","TotalInten_ER","1_C1_3",4.198602745913,0.00207775646153703,0.706801042849841,0.781894033676558,"ER","panelC1","int",-6.17646659166374,-0.246036054426174
"136","TotalInten_ER","2_C1_1",8.83090672879923,1.16029582092684e-05,0.99614821205553,0.504885079471758,"ER","panelC1","int",-11.3642504743231,-0.683424441006172
"137","TotalInten_ER","2_C1_2",10.2841630557423,3.4673981311316e-06,1.0736281238722,0.438348992544693,"ER","panelC1","int",-12.5721060633774,-0.824739899239922
"138","TotalInten_ER","2_C1_3",2.17566546654476,0.0572308486170387,1.07238234163641,0.439371465212473,"ER","panelC1","int",-2.86066221448587,-0.822410061485192
"139","AvgInten_ER","1_C1_1",0.489657203878258,0.905429809673915,0.64641002912356,0.835725401318046,"ER","panelC1","int",-0.0993455202082512,-0.179455187177554
"140","AvgInten_ER","1_C1_2",4.90173324652638,0.00078856115371174,1.13346577983905,0.391179899093436,"ER","panelC1","int",-7.14530059754671,-0.938587724827101
"141","AvgInten_ER","1_C1_3",2.23153671002401,0.0516673510668573,0.893838120380148,0.600478106474415,"ER","panelC1","int",-2.96292920436343,-0.510029096953691
"142","AvgInten_ER","2_C1_1",1.53777191526649,0.187628679355938,1.44725271008256,0.206296448822844,"ER","panelC1","int",-1.67329037906256,-1.57844107270872
"143","AvgInten_ER","2_C1_2",1.9512366318384,0.0866695079582044,1.28607234447705,0.288564886693981,"ER","panelC1","int",-2.44565315303898,-1.24283530777151
"144","AvgInten_ER","2_C1_3",0.995296786030845,0.48934203628229,0.774254424183467,0.717511609504236,"ER","panelC1","int",-0.714693573315912,-0.331966150985556
