"","feature","plate","F_r","P_r","F_c","P_c","Channel","Channel_color","feature_type","P_r_log","P_c_log"
"18","ObjectShapeP2A_NUC_C2","2_C2_3",2.76394408296116,0.0200441625530398,1.30698568235861,0.276449345837855,"NUC_C2","panelC2","non-int",-3.90981731210713,-1.2857276724956
"19","ObjectShapeLWR_NUC_C2","1_C2_1",0.400998006621197,0.952507069985085,0.369357550292157,0.985943349819924,"NUC_C2","panelC2","non-int",-0.0486577494523079,-0.0141563805737651
"20","ObjectShapeLWR_NUC_C2","1_C2_2",1.69544090609923,0.139790473566597,1.47494972647422,0.194557289189422,"NUC_C2","panelC2","non-int",-1.96761059480474,-1.63702861333274
"21","ObjectShapeLWR_NUC_C2","1_C2_3",1.90148383405129,0.0950902073054055,1.35555926536145,0.250025033766161,"NUC_C2","panelC2","non-int",-2.35292928733635,-1.38619423106843
"22","ObjectShapeLWR_NUC_C2","2_C2_1",0.881729791918963,0.582739908989573,0.34631525182106,0.990154844498972,"NUC_C2","panelC2","non-int",-0.540014317407407,-0.00989393949922836
"23","ObjectShapeLWR_NUC_C2","2_C2_2",7.62859626722917,3.55484497190224e-05,1.69851806803152,0.12068352455621,"NUC_C2","panelC2","non-int",-10.2446140111322,-2.11458365931555
"24","ObjectShapeLWR_NUC_C2","2_C2_3",2.70898598092824,0.0220463313916067,0.807659732468632,0.684801719476388,"NUC_C2","panelC2","non-int",-3.81460906772932,-0.378625943240134
"25","ObjectTotalInten_NUC_C2","1_C2_1",2.07078959395972,0.0694262400840111,2.27695104405782,0.035493364766397,"NUC_C2","panelC2","int",-2.66749038373762,-3.33840950795906
"26","ObjectTotalInten_NUC_C2","1_C2_2",1.69119053842796,0.140906704156517,0.641205554662745,0.840123160912459,"NUC_C2","panelC2","int",-1.95965728025474,-0.174206777758579
"27","ObjectTotalInten_NUC_C2","1_C2_3",3.30894587884434,0.00806590400894426,2.97303228798563,0.00897070284739391,"NUC_C2","panelC2","int",-4.82010948330296,-4.71379125064171
"28","ObjectTotalInten_NUC_C2","2_C2_1",6.52067624250143,0.000112439493172614,5.06724671095759,0.00029846549194348,"NUC_C2","panelC2","int",-9.09309531947244,-8.11685623669384
"29","ObjectTotalInten_NUC_C2","2_C2_2",1.04954375806465,0.448049148431129,2.16460523017337,0.0448213655706482,"NUC_C2","panelC2","int",-0.802852346264966,-3.10507034318754
"30","ObjectTotalInten_NUC_C2","2_C2_3",1.52568270708507,0.191891822287353,1.53737148043085,0.170382608799015,"NUC_C2","panelC2","int",-1.6508234913249,-1.76970873083415
"31","ObjectAvgInten_NUC_C2","1_C2_1",1.79875640370995,0.115213305897343,1.61376537187033,0.144722703593402,"NUC_C2","panelC2","int",-2.16097003480915,-1.93293575652315
"32","ObjectAvgInten_NUC_C2","1_C2_2",2.67066030537807,0.023568307703215,0.986854697543347,0.513243608234184,"NUC_C2","panelC2","int",-3.74785236337225,-0.667004676674164
"33","ObjectAvgInten_NUC_C2","1_C2_3",6.31482164355458,0.000141332715560251,4.75223861793439,0.000468249040987266,"NUC_C2","panelC2","int",-8.86439376244594,-7.66651026472062
"34","ObjectAvgInten_NUC_C2","2_C2_1",8.02255337917142,2.42992063374512e-05,6.54908253173807,4.48804905091438e-05,"NUC_C2","panelC2","int",-10.6250668691614,-10.0115073674614
"35","ObjectAvgInten_NUC_C2","2_C2_2",2.40459298106325,0.0377613333572407,3.01449777145788,0.00829889737092734,"NUC_C2","panelC2","int",-3.27646962696067,-4.79163261988074
