"","feature","plate","F_r","P_r","F_c","P_c","Channel","Channel_color","feature_type","P_r_log","P_c_log"
"77","RingSpotTotalInten_RNA","2A2",2.77455332817206,0.0196805266499053,0.984156912286864,0.515683890320181,"RNA","panelA","int",-3.92812562705017,-0.662261316884783
"78","RingSpotTotalInten_RNA","2A3",1.68011229644201,0.143857794588182,0.629345191843747,0.849976950472192,"RNA","panelA","int",-1.93893000492471,-0.162546046956988
"79","RingSpotAvgInten_RNA","1A1",2.50269589035725,0.031686880652856,1.55540445914252,0.163953781522194,"RNA","panelA","int",-3.45185254329375,-1.80817071086327
"80","RingSpotAvgInten_RNA","1A2",1.88199257268096,0.0986129466528132,1.11733348846867,0.403517092450393,"RNA","panelA","int",-2.316552721198,-0.907536431697459
"81","RingSpotAvgInten_RNA","1A3",0.368709644584477,0.965341902298763,1.54891281493087,0.166240598516455,"RNA","panelA","int",-0.03527293749333,-1.79431915132217
"82","RingSpotAvgInten_RNA","2A1",0.808653445283977,0.646437620788691,1.78509105610105,0.100237736544946,"RNA","panelA","int",-0.436278572991279,-2.30021054900695
"83","RingSpotAvgInten_RNA","2A2",2.15354575990438,0.0596032073266625,2.16788173152463,0.0445156692577889,"RNA","panelA","int",-2.82004589215302,-3.11191403363643
"84","RingSpotAvgInten_RNA","2A3",1.60385104349459,0.165894521440905,1.00455558681294,0.497389022236854,"RNA","panelA","int",-1.79640310559259,-0.698382818148194
"85","RingSpotTotalArea_RNA","1A1",1.01164072871397,0.476651789542528,0.481985649650084,0.947666264267737,"RNA","panelA","non-int",-0.740969055633301,-0.0537528806200859
"86","RingSpotTotalArea_RNA","1A2",0.997017372182888,0.487996261795964,2.2973185028961,0.0340335219576722,"RNA","panelA","non-int",-0.717447533412501,-3.38040930015398
"87","RingSpotTotalArea_RNA","1A3",2.37823417185485,0.039595230851702,1.65981834247871,0.1311254934711,"RNA","panelA","non-int",-3.22904660101217,-2.03160044890879
"88","RingSpotTotalArea_RNA","2A1",2.15286422177497,0.0596779107120638,1.05982525918727,0.449767304957139,"RNA","panelA","non-int",-2.81879333187531,-0.799024930055381
"89","RingSpotTotalArea_RNA","2A2",3.07327172786282,0.0118661408524095,1.13525187442838,0.389831443576261,"RNA","panelA","non-int",-4.43406624096419,-0.942040829240341
"90","RingSpotTotalArea_RNA","2A3",1.70745134236876,0.136683555517756,0.719517824009736,0.770018800381127,"RNA","panelA","non-int",-1.99008683862771,-0.261340348353089
"91","RingSpotAvgArea_RNA","1A1",1.66010397778026,0.149343592343679,1.05317195300783,0.455340942821259,"RNA","panelA","non-int",-1.90150563886492,-0.786708815753022
"92","RingSpotAvgArea_RNA","1A2",4.35596687835907,0.00166035524658465,2.45793653004274,0.0245233275906765,"RNA","panelA","non-int",-6.40072369554261,-3.70813046787724
"93","RingSpotAvgArea_RNA","1A3",1.21329184439562,0.338674804858499,1.69584348224686,0.121377763757273,"RNA","panelA","non-int",-1.08271490970654,-2.10884758223011
"94","RingSpotAvgArea_RNA","2A1",1.61204628658324,0.163375914808684,0.9540230044772,0.543344478295767,"RNA","panelA","non-int",-1.81170150761237,-0.610011761859012
"95","RingSpotAvgArea_RNA","2A2",2.28275666687083,0.0470636957040111,1.56540632106409,0.160489947971545,"RNA","panelA","non-int",-3.05625336701943,-1.82952396783415
"96","RingSpotAvgArea_RNA","2A3",1.73694744017742,0.129342108781273,0.746462613426468,0.744408050056925,"RNA","panelA","non-int",-2.04529437892718,-0.295165940117591
"97","RingSpotCount_RNA","1A1",2.45518840432414,0.0344879824805475,0.943017988718917,0.553618871704281,"RNA","panelA","non-int",-3.36714434952434,-0.591278786198495
"98","RingSpotCount_RNA","1A2",0.8004973881093,0.653645147572115,1.72780359696073,0.11333666686302,"RNA","panelA","non-int",-0.425190662589194,-2.17739253697537
"99","RingSpotCount_RNA","1A3",1.8413379466975,0.106394271519749,1.68097677456152,0.125309886019417,"RNA","panelA","non-int",-2.24060354262407,-2.07696552139424
"100","RingSpotCount_RNA","2A1",3.16843605758117,0.0101392497766311,1.16011951631917,0.371420604184263,"RNA","panelA","non-int",-4.59134127008177,-0.990420154531076
"101","RingSpotCount_RNA","2A2",2.20333803406085,0.0544009607131408,1.36397116394243,0.245685992624455,"RNA","panelA","non-int",-2.91137346510815,-1.40370101115562
"102","RingSpotCount_RNA","2A3",1.66620211168094,0.147650081287296,0.577214848588254,0.890167618333622,"RNA","panelA","non-int",-1.91291012025191,-0.116345498782483
"103","CircSpotTotalInten_RNA","1A1",11.6779644169994,1.22851178025843e-06,2.17664016130406,0.0437091871708031,"RNA","panelA","int",-13.6097070558912,-3.13019696623491
"104","CircSpotTotalInten_RNA","1A2",10.3746840434409,3.23070929076839e-06,9.66194525047447,1.98659140437914e-06,"RNA","panelA","int",-12.642808850172,-13.1290902499745
"105","CircSpotTotalInten_RNA","1A3",21.6166089875137,5.91506834933593e-09,2.86479835785889,0.0110159712941183,"RNA","panelA","int",-18.9457627843274,-4.50840912339448
"106","CircSpotTotalInten_RNA","2A1",26.3945597285436,9.62280756719495e-10,5.34192042570037,0.000204554436403864,"RNA","panelA","int",-20.7617148609401,-8.49467642522047
"107","CircSpotTotalInten_RNA","2A2",18.6068308386725,2.25786741048652e-08,1.97733277261241,0.06650228987716,"RNA","panelA","int",-17.6062599998398,-2.71051889767017
"108","CircSpotTotalInten_RNA","2A3",10.1985680286891,3.70882387359955e-06,2.0850845650248,0.0529549236714628,"RNA","panelA","int",-12.5047957468071,-2.93831422407244
"109","CircSpotAvgInten_RNA","1A1",15.6049368301676,1.05477840961168e-07,1.85876834073701,0.0856141962710356,"RNA","panelA","int",-16.0647649443742,-2.45790416529729
"110","CircSpotAvgInten_RNA","1A2",11.4436050615723,1.45210822975485e-06,11.8995136114058,3.39049305188372e-07,"RNA","panelA","int",-13.4424941059409,-14.8971202971082
"111","CircSpotAvgInten_RNA","1A3",38.8763368507799,2.6156506674546e-11,4.38190036111675,0.000815264184598609,"RNA","panelA","int",-24.3669231351621,-7.11199834436788
"112","CircSpotAvgInten_RNA","2A1",69.153952366662,1.06074357368706e-13,6.89403104184073,3.02098882460065e-05,"RNA","panelA","int",-29.8746360621135,-10.407341261811
"113","CircSpotAvgInten_RNA","2A2",21.3449462330689,6.62819144112783e-09,2.4039951903453,0.0273571555884669,"RNA","panelA","int",-18.8319338541046,-3.59877715404209
"114","CircSpotAvgInten_RNA","2A3",11.2746715664165,1.64096189334277e-06,2.71701758404893,0.014656816402991,"RNA","panelA","int",-13.320227967733,-4.22284976824924
"115","CircSpotTotalArea_RNA","1A1",2.62316833566644,0.0256113168384621,1.28157652881389,0.29122883553751,"RNA","panelA","non-int",-3.6647209611757,-1.23364594442502
"116","CircSpotTotalArea_RNA","1A2",1.53196261113457,0.189665803395106,0.668622294058388,0.816488014611299,"RNA","panelA","non-int",-1.66249168505392,-0.20274304566123
"117","CircSpotTotalArea_RNA","1A3",1.54237552738924,0.186029301677207,0.84595962321442,0.647157756335963,"RNA","panelA","non-int",-1.68185108177745,-0.435165186789692
"118","CircSpotTotalArea_RNA","2A1",4.75298592406474,0.000961231783559995,2.08013126486494,0.0535099972012623,"RNA","panelA","non-int",-6.94729498810683,-2.927886778962
